_id,TrainingName,Coe_Name,UserType,Date,WorkSessions
6613824114564315c840209a,'DBT',Karolina Lovie,Employee,2024-05-05T22:20:30Z,66137d3ce10537e85f4fe2d0
6613824114564315c8402090,'Data Warehouse - ETL,Karissa Elster,Intern,2024-05-02T09:51:57Z,66137d41e10537e7a67f3cd6
6613824114564315c8402094,'Python for DS',Brita Arundell,Employee,2024-05-24T16:45:24Z,66137d3ce10537e70a816ab4
6613824114564315c8402089,'UI Path / Microsoft Power Automate',Gianna Seilmann,Intern,2024-05-29T15:12:23Z,66137d41e10537e7916ba00b
6613824114564315c8402099,'Python for DS',Abbye Gillyett,Intern,2024-05-31T19:36:48Z,66137d41e10537e6f9e78491
6613824114564315c8402089,ADF',Deane Braizier,Employee,2024-04-19T06:22:56Z,66137d41e10537e71b41a8a6
6613824114564315c840208e,ADF',Easter McGennis,Intern,2024-04-22T08:06:41Z,66137d3ce10537e85f4fe2d5
6613824114564315c8402089,'Node JS',Sybille Tschiersch,Intern,2024-05-31T08:13:58Z,66137d41e10537e72c30ffb9
6613824114564315c840208c,'React JS',Glenden Rantoull,Intern,2024-05-27T05:53:01Z,66137d41e10537e8c57ab216
6613824114564315c8402095,'Node JS',Linzy Raulston,Intern,2024-05-06T13:10:39Z,66137d41e10537e7916b9ffd
6613824114564315c8402091,'UI Path / Microsoft Power Automate',Tamma Tuiller,Employee,2024-04-08T18:21:11Z,66137d41e10537e770366048
6613824114564315c8402091,'Git & Version Control',Michel Nester,Intern,2024-05-10T20:41:44Z,66137d3ce10537e85f4fe2d7
6613824114564315c8402098,'Javascript',Giffer Jakoubec,Intern,2024-05-09T01:23:11Z,66137d41e10537e8d6b75c40
6613824114564315c840208d,'SQL',Valentijn Antunes,Intern,2024-05-26T10:45:46Z,66137d41e10537e80c7b84d4
6613824114564315c8402097,'React JS',Ali Rounsefull,Intern,2024-04-29T10:25:43Z,66137d41e10537e8d6b75c49
6613824114564315c8402090,'Node JS',Jobye Alford,Employee,2024-04-03T17:45:28Z,66137d41e10537e6dda6ca4f
6613824114564315c840208e,'Analytics & Reporting',Laurie Haugeh,Intern,2024-04-30T02:09:59Z,66137d41e10537e8a3bcefb1
6613824114564315c840208a,'Node JS',Glory Fierro,Intern,2024-05-28T05:29:27Z,66137d41e10537e6dda6ca6d
6613824114564315c8402094,ADF',Ardisj Redan,Intern,2024-04-01T17:10:56Z,66137d41e10537e7916ba000
6613824114564315c8402097,'React JS',Zsa zsa Dreng,Intern,2024-04-06T18:01:55Z,66137d41e10537e8b1b75e30
6613824114564315c8402086,'SQL',Michelina Gromley,Intern,2024-05-15T19:39:33Z,66137d41e10537e6c405f67d
6613824114564315c8402094,'React JS',Addi De Lisle,Intern,2024-04-19T05:05:03Z,66137d41e10537e8928bbdae
6613824114564315c840209a,'React JS',Idelle Birdwistle,Employee,2024-05-01T07:58:47Z,66137d41e10537e875099a61
6613824114564315c8402097,'DBT',Darrelle Johanssen,Employee,2024-05-21T05:17:15Z,66137d41e10537e6d7ef106d
6613824114564315c8402086,'React JS',Marlowe Paulig,Intern,2024-05-15T18:13:04Z,66137d41e10537e8b1b75e33
6613824114564315c8402094,'HTML & CSS',Jedediah Oxtoby,Intern,2024-05-02T13:30:26Z,66137d41e10537e770366044
6613824114564315c840208f,'SQL',Desmund Pashan,Employee,2024-05-02T12:16:44Z,66137d3ce10537e70a816abe
6613824114564315c840208b,'ML Basics',Alta Noot,Employee,2024-05-06T21:10:20Z,66137d41e10537e82b6ef5b4
6613824114564315c840208e,'SQL',Lynnet Rockhill,Employee,2024-04-29T19:46:15Z,66137d41e10537e73df51f51
6613824114564315c8402089,'Typescript',Johnna Larraway,Employee,2024-05-22T11:07:31Z,66137d41e10537e8928bbdac
6613824114564315c8402091,'Python & Web Scraping',Gideon Corston,Intern,2024-05-01T01:09:14Z,66137d41e10537e80985c235
6613824114564315c8402097,'Cloud Platforms',Carter Charlotte,Employee,2024-04-01T22:11:10Z,66137d41e10537e7714b1e87
6613824114564315c8402092,'Python & Web Scraping',Paddie Andreopolos,Intern,2024-05-09T13:49:51Z,66137d41e10537e7a67f3cea
6613824114564315c8402091,'OS & Networking',Dalton Broadhurst,Intern,2024-05-12T17:46:53Z,66137d41e10537e7714b1e7d
6613824114564315c8402087,'Python & Web Scraping',Carol Eldredge,Intern,2024-05-27T20:19:54Z,66137d41e10537e6dda6ca64
6613824114564315c8402099,'Node JS',Joane Heyball,Intern,2024-04-30T14:04:37Z,66137d41e10537e83cb672aa
6613824114564315c840208d,'Power BI',Theodore Tremathack,Employee,2024-04-28T23:01:32Z,66137d41e10537e752949df8
6613824114564315c8402098,'DBT',Korella Nares,Employee,2024-04-16T21:37:44Z,66137d41e10537e80985c23b
6613824114564315c8402089,'Typescript',Ula Elnough,Employee,2024-05-18T13:47:43Z,66137d41e10537e8d6b75c39
6613824114564315c8402089,'Node JS',Giana Vanyushkin,Intern,2024-05-29T18:15:52Z,66137d41e10537e7916ba002
6613824114564315c8402091,'Python & Web Scraping',Elizabeth McGeffen,Intern,2024-04-10T04:46:16Z,66137d41e10537e72c30ffa3
6613824114564315c8402093,'Javascript',Dottie Ganning,Intern,2024-04-03T05:29:30Z,66137d41e10537e6f9e7849d
6613824114564315c8402087,'Quality Assurance Basics',Vernen Sidwell,Intern,2024-04-03T01:42:21Z,66137d41e10537e6d7ef1062
6613824114564315c8402095,'DBT',Elena Mulder,Intern,2024-04-25T02:40:17Z,66137d41e10537e7a67f3ceb
6613824114564315c8402092,'Cloud Platforms',Ebba Faughny,Intern,2024-04-11T14:55:53Z,66137d41e10537e73df51f47
6613824114564315c840208c,'UI Path / Microsoft Power Automate',Cecile Majury,Intern,2024-05-20T19:12:26Z,66137d41e10537e841ea2c00
6613824114564315c8402093,'SQL',Lucie Jeffcoat,Employee,2024-04-21T10:53:37Z,66137d41e10537e7e7de0548
6613824114564315c8402095,'SQL',Hoebart Knoton,Employee,2024-04-20T09:48:07Z,66137d41e10537e7e7de0536
6613824114564315c8402090,'Software Components',Isidora Sambedge,Employee,2024-04-01T06:19:55Z,66137d41e10537e875099a56
6613824114564315c8402088,'DBT',Petronille Arnout,Employee,2024-04-17T16:52:22Z,66137d41e10537e6d7ef1055
6613824114564315c840208a,'Data Warehouse - ETL,Mitch Jakeway,Intern,2024-04-14T11:24:52Z,66137d41e10537e8c57ab215
6613824114564315c840208a,'Data Warehouse - ETL,Ogdon Grichukhin,Intern,2024-05-17T01:06:51Z,66137d41e10537e77036604b
6613824114564315c8402097,ADF',Benn Cheesworth,Employee,2024-05-31T20:20:10Z,66137d41e10537e6dda6ca5f
6613824114564315c8402095,'Analytics & Reporting',Shep Thomann,Intern,2024-05-06T03:24:09Z,66137d41e10537e7e7de0533
6613824114564315c8402093,'DevOps Operations',Ethan Yuranovev,Employee,2024-05-31T14:57:57Z,66137d41e10537e71b41a8b4
6613824114564315c8402087,'SQL',Philbert Jansson,Intern,2024-04-30T16:41:57Z,66137d41e10537e83e6ca333
6613824114564315c8402099,'Analytics & Reporting',Bibi Nozzolinii,Intern,2024-04-05T16:05:54Z,66137d41e10537e72c30ffac
6613824114564315c8402091,'ML Basics',Irv Ponting,Intern,2024-05-01T20:21:26Z,66137d41e10537e72c30ffc0
6613824114564315c8402092,'Python & Web Scraping',Vickie Maudson,Intern,2024-04-06T18:19:32Z,66137d41e10537e8c57ab218
6613824114564315c8402092,'Node JS',Blinny Reast,Intern,2024-05-08T00:07:35Z,66137d3ce10537e70a816aae
6613824114564315c840209a,'DBT',Benedetta Stanman,Employee,2024-05-31T09:01:45Z,66137d41e10537e7c52101ff
6613824114564315c8402096,'React JS',Ardelis Kopp,Intern,2024-04-27T03:06:09Z,66137d41e10537e83e6ca323
6613824114564315c8402086,'Python for DS',Neille Fraine,Employee,2024-05-29T14:02:16Z,66137d41e10537e7714b1e7d
6613824114564315c8402094,'Security Testing',Marshal Brade,Intern,2024-05-06T00:11:57Z,66137d41e10537e8c57ab210
6613824114564315c8402096,'Node JS',Leone Saxby,Employee,2024-05-02T06:19:17Z,66137d41e10537e6f9e78486
6613824114564315c840208d,'React JS',Haleigh Biddlestone,Employee,2024-04-11T07:59:53Z,66137d41e10537e6dda6ca5b
6613824114564315c8402087,'Python for DS',Edy Trayling,Employee,2024-05-03T20:35:49Z,66137d41e10537e6f9e78485
6613824114564315c8402093,'Analytics & Reporting',Tina Olcot,Intern,2024-04-07T02:07:57Z,66137d3ce10537e70a816aa2
6613824114564315c840208a,'ML Basics',Lorine Eskrick,Employee,2024-05-29T00:35:37Z,66137d41e10537e8928bbda6
6613824114564315c8402085,'DBT',Raynard Feifer,Intern,2024-04-08T03:34:34Z,66137d41e10537e80985c226
6613824114564315c840208a,'DBT',Timmi Knowles,Employee,2024-04-20T15:05:53Z,66137d41e10537e6f9e784a0
6613824114564315c8402094,'ML Basics',Zach Frawley,Intern,2024-04-13T21:26:02Z,66137d41e10537e7916ba010
6613824114564315c840208b,'Data Warehouse - ETL,Aaron Bescoby,Employee,2024-04-19T21:20:59Z,66137d41e10537e83cb67291
6613824114564315c8402093,'Analytics & Reporting',Gannon Maunders,Employee,2024-05-05T11:59:16Z,66137d41e10537e8d6b75c3c
6613824114564315c840208a,'Analytics & Reporting',Flo Reimers,Intern,2024-04-01T01:48:10Z,66137d41e10537e82b6ef5af
6613824114564315c840208a,'Python for DS',Gordie Feltoe,Intern,2024-04-15T22:24:59Z,66137d41e10537e8d6b75c2f
6613824114564315c8402099,'Node JS',Catharina Ginnally,Intern,2024-04-18T19:20:49Z,66137d41e10537e83e6ca33f
6613824114564315c8402092,'SQL',Cirstoforo Gregoriou,Intern,2024-04-10T18:09:18Z,66137d41e10537e7a3c9711f
6613824114564315c8402089,'Quality Assurance Basics',Erl Birkenhead,Employee,2024-04-01T06:51:54Z,66137d41e10537e8c57ab1fd
6613824114564315c8402094,'Data Warehouse - ETL,Shurwood Pippin,Employee,2024-04-28T23:34:42Z,66137d41e10537e752949de4
6613824114564315c8402086,'SQL',Eilis Myerscough,Intern,2024-05-11T03:11:10Z,66137d41e10537e77036603e
6613824114564315c840208f,'Cloud Platforms',Borg Dymick,Intern,2024-05-17T16:29:47Z,66137d41e10537e7c52101f4
6613824114564315c840208c,'SQL',Luther Chinnock,Employee,2024-04-07T18:34:38Z,66137d41e10537e83cb6728d
6613824114564315c8402087,'Node JS',Chrysa Markl,Employee,2024-05-22T08:48:02Z,66137d41e10537e7e7de052c
6613824114564315c8402093,'ML Basics',Gayle Chatain,Intern,2024-05-13T18:35:13Z,66137d41e10537e740772b72
6613824114564315c840208d,'Node JS',Keeley Cuttler,Employee,2024-05-26T10:00:15Z,66137d41e10537e752949df3
6613824114564315c840208b,'Software Components',Bob Calrow,Intern,2024-05-24T13:54:25Z,66137d3ce10537e70a816ab8
6613824114564315c840208c,'DBT',Peggi Buckleigh,Intern,2024-04-07T18:00:04Z,66137d41e10537e8d6b75c41
6613824114564315c840208c,'Data Warehouse - ETL,Fern Aberdeen,Intern,2024-05-02T15:17:38Z,66137d41e10537e6c405f673
6613824114564315c8402093,'Python & Web Scraping',Kristal Cutchey,Intern,2024-05-29T16:27:36Z,66137d41e10537e6d7ef106e
6613824114564315c8402087,'Power BI',Suzanne Bowsher,Intern,2024-04-21T01:55:49Z,66137d41e10537e7a67f3ce7
6613824114564315c840208e,'Power BI',Joelly Barok,Employee,2024-05-29T19:17:57Z,66137d41e10537e6d7ef1052
6613824114564315c8402085,'Node JS',Alisun Aldrich,Intern,2024-04-13T21:56:19Z,66137d41e10537e83cb67290
6613824114564315c8402086,'Node JS',Glenn Woolaghan,Employee,2024-04-13T02:16:39Z,66137d41e10537e6f9e7849b
6613824114564315c8402085,'Software Components',Fairlie Murdie,Intern,2024-05-04T12:21:32Z,66137d41e10537e7c52101f8
6613824114564315c8402086,'Javascript',Ailey Matusevich,Intern,2024-05-27T11:36:34Z,66137d41e10537e7b003c568
6613824114564315c840209a,'DevOps Operations',Dorthy Scamwell,Employee,2024-05-09T04:09:37Z,66137d41e10537e77036603d
6613824114564315c8402098,'Python for DS',Tremain Bragginton,Employee,2024-05-26T10:05:36Z,66137d41e10537e83cb672a6
6613824114564315c8402096,'Data Warehouse - ETL,Binni Whether,Intern,2024-04-12T20:31:06Z,66137d41e10537e72c30ffac
6613824114564315c840208d,'DBT',Massimo Ashborn,Employee,2024-04-17T18:06:35Z,66137d41e10537e7916b9ff8
6613824114564315c8402093,'React JS',Gina Jeyes,Employee,2024-04-26T05:49:52Z,66137d41e10537e8b1b75e25
6613824114564315c8402092,'React JS',Isahella Lagde,Intern,2024-05-17T12:35:44Z,66137d41e10537e8928bbdbc
6613824114564315c8402099,'Power BI',Donnie Mickan,Employee,2024-05-21T14:20:57Z,66137d41e10537e72c30ffb2
6613824114564315c8402090,'React JS',Antonella Letchmore,Intern,2024-04-09T07:39:19Z,66137d41e10537e7c28559db
6613824114564315c8402098,'React JS',Glennie O'Cahill,Intern,2024-04-01T02:28:23Z,66137d41e10537e770366040
6613824114564315c840208c,'SQL',Willy Gibbie,Employee,2024-04-15T21:41:53Z,66137d41e10537e7e7de0530
6613824114564315c8402090,'UI Path / Microsoft Power Automate',Tucky Lightning,Intern,2024-05-27T21:03:25Z,66137d41e10537e875099a4e
6613824114564315c8402095,'SQL',Ally Cullum,Intern,2024-05-27T10:48:40Z,66137d41e10537e752949de0
6613824114564315c8402085,'Node JS',Melisa Timmis,Employee,2024-04-07T04:18:52Z,66137d3ce10537e85f4fe2de
6613824114564315c8402088,'UI / UX Concept Figma',Rhoda Gregori,Employee,2024-04-11T07:45:15Z,66137d41e10537e752949de9
6613824114564315c8402099,'HTML & CSS',Rhody Gladebeck,Intern,2024-04-05T19:09:57Z,66137d41e10537e71b41a8a0
6613824114564315c840208b,'HTML & CSS',Elsworth Karlik,Employee,2024-04-28T14:01:08Z,66137d41e10537e6dda6ca5f
6613824114564315c8402096,'Javascript',Adria Viles,Intern,2024-04-14T08:43:49Z,66137d41e10537e71b41a8a1
6613824114564315c8402093,'Python & Web Scraping',Davida Botcherby,Employee,2024-05-29T08:34:04Z,66137d41e10537e875099a49
6613824114564315c8402091,'DevOps Operations',Amerigo Bernette,Intern,2024-05-19T11:23:53Z,66137d41e10537e8928bbda0
6613824114564315c8402090,'Quality Assurance Basics',Addie Goves,Employee,2024-05-26T08:04:57Z,66137d41e10537e8b1b75e38
6613824114564315c8402090,'OS & Networking',Denna Eddy,Intern,2024-05-23T18:43:57Z,66137d41e10537e72c30ffb4
6613824114564315c8402093,ADF',Myrilla Exall,Intern,2024-04-05T03:49:01Z,66137d41e10537e83cb672a4
6613824114564315c840209a,'Quality Assurance Basics',Isis Landsman,Intern,2024-04-25T12:29:30Z,66137d41e10537e7e7de0530
6613824114564315c8402087,'Python & Web Scraping',Lamond Hambelton,Employee,2024-04-26T11:15:31Z,66137d41e10537e8d6b75c4d
6613824114564315c8402092,'Power BI',Alanson Lowers,Intern,2024-04-05T01:14:46Z,66137d41e10537e83e6ca33c
6613824114564315c8402094,'Analytics & Reporting',Libby Sessuns,Intern,2024-05-07T02:34:07Z,66137d41e10537e841ea2bfc
6613824114564315c8402087,'Data Warehouse - ETL,Anett Frowing,Employee,2024-05-14T04:03:50Z,66137d41e10537e83cb6729b
6613824114564315c8402098,'Python for DS',Jameson Franzoli,Intern,2024-04-26T22:44:56Z,66137d41e10537e80985c227
6613824114564315c840208d,ADF',Daffie Dur,Intern,2024-05-19T02:41:11Z,66137d41e10537e77036604c
6613824114564315c840208a,'Typescript',Karisa Pyle,Employee,2024-04-22T20:57:44Z,66137d41e10537e73df51f58
6613824114564315c8402094,'OS & Networking',Mike Renowden,Intern,2024-05-29T10:36:10Z,66137d41e10537e8b1b75e37
6613824114564315c8402097,'SQL',Amity Binch,Intern,2024-04-25T14:32:21Z,66137d41e10537e6d7ef105a
6613824114564315c840208a,'Power BI',Faina Torricella,Intern,2024-04-03T22:00:40Z,66137d41e10537e71b41a8a8
6613824114564315c8402098,'DBT',Kylynn Rootes,Intern,2024-04-12T04:35:45Z,66137d41e10537e8928bbda4
6613824114564315c8402088,'SQL',Shana Tarrant,Intern,2024-05-15T19:08:36Z,66137d41e10537e83cb6729a
6613824114564315c8402091,'Data Warehouse - ETL,Thorny Matthieson,Employee,2024-04-02T02:43:24Z,66137d41e10537e6dda6ca6d
6613824114564315c8402096,'Security Testing',Katerina Abbay,Employee,2024-04-24T22:10:31Z,66137d41e10537e7714b1e7f
6613824114564315c8402088,'UI Path / Microsoft Power Automate',Willabella Murkitt,Intern,2024-05-29T11:47:28Z,66137d41e10537e6dda6ca53
6613824114564315c8402097,'Data Warehouse - ETL,Cynthie Moloney,Intern,2024-04-17T02:57:46Z,66137d41e10537e8d6b75c28
6613824114564315c8402091,'Software Components',Nelli Vaudrey,Intern,2024-05-16T11:52:45Z,66137d41e10537e6c405f66b
6613824114564315c8402094,'Power BI',Florenza Edgeley,Employee,2024-04-08T04:59:53Z,66137d41e10537e6f9e7849d
6613824114564315c840208e,'Data Warehouse - ETL,Dean Beekman,Intern,2024-04-22T23:05:47Z,66137d41e10537e7c52101e9
6613824114564315c840208b,'Python for DS',Karissa Fridd,Employee,2024-05-20T08:12:25Z,66137d41e10537e83e6ca339
6613824114564315c8402097,'ML Basics',Benoite Danit,Intern,2024-04-06T05:15:03Z,66137d41e10537e6dda6ca56
6613824114564315c8402087,'Security Testing',Ingaberg Barca,Employee,2024-04-13T21:04:47Z,66137d41e10537e7c52101f6
6613824114564315c840208b,ADF',Dom Machin,Intern,2024-04-01T04:00:17Z,66137d41e10537e8a3bcefaf
6613824114564315c8402091,'Node JS',Byrle Cockling,Intern,2024-04-02T07:59:00Z,66137d41e10537e8928bbda2
6613824114564315c840209a,'Data Warehouse - ETL,Millard Fawdrie,Intern,2024-05-02T22:56:37Z,66137d41e10537e72c30ffa7
6613824114564315c8402091,'Python for DS',Jamey Panniers,Employee,2024-05-09T13:43:33Z,66137d41e10537e6d7ef105a
6613824114564315c8402098,'Typescript',Connor Jewess,Intern,2024-04-03T06:13:29Z,66137d41e10537e8b1b75e24
6613824114564315c840208b,'Quality Assurance Basics',Cleavland Hartshorn,Intern,2024-04-19T00:24:51Z,66137d41e10537e8d6b75c27
6613824114564315c8402086,'ML Basics',Celinda Stanner,Intern,2024-05-30T06:20:21Z,66137d41e10537e8d6b75c30
6613824114564315c8402094,'Node JS',Sammie Lee,Employee,2024-04-15T15:05:01Z,66137d41e10537e83cb6729a
6613824114564315c8402093,'Security Testing',Irvin Harewood,Employee,2024-04-13T19:01:24Z,66137d41e10537e7b003c581
6613824114564315c8402098,'Node JS',Elyn Pecht,Employee,2024-04-30T00:00:11Z,66137d41e10537e6d7ef105e
6613824114564315c840208b,'Data Warehouse - ETL,Bucky Dight,Intern,2024-04-01T22:00:40Z,66137d41e10537e6c405f674
6613824114564315c8402099,'Python for DS',Graig Loosley,Employee,2024-04-25T04:14:01Z,66137d41e10537e82b6ef5b8
6613824114564315c840208a,'Node JS',Andre Holttom,Intern,2024-04-23T17:46:11Z,66137d41e10537e752949deb
6613824114564315c840208a,'SQL',Charles Blazewski,Intern,2024-04-22T07:48:32Z,66137d41e10537e71b41a89b
6613824114564315c840208d,'ML Basics',Skippie Dockray,Employee,2024-05-17T06:41:24Z,66137d41e10537e73df51f46
6613824114564315c8402098,'React JS',Theresita Hegges,Intern,2024-04-13T19:42:06Z,66137d41e10537e7c28559da
6613824114564315c840209a,'Data Warehouse - ETL,Byrann Gerling,Intern,2024-04-01T06:51:21Z,66137d41e10537e80c7b84be
6613824114564315c840208a,'Security Testing',Kaitlynn Gosswell,Intern,2024-05-31T10:07:35Z,66137d41e10537e752949df9
6613824114564315c8402098,ADF',Ezequiel Cosgrave,Employee,2024-04-04T11:13:02Z,66137d41e10537e6d7ef106f
6613824114564315c8402094,'DBT',Marline Kubalek,Intern,2024-05-03T21:27:03Z,66137d41e10537e72c30ffbf
6613824114564315c840208b,'DBT',Millisent Chiswell,Employee,2024-05-08T00:28:52Z,66137d41e10537e6f9e78488
6613824114564315c840208b,'Power BI',Rosmunda Hovert,Employee,2024-04-17T17:33:34Z,66137d41e10537e71b41a8ad
6613824114564315c8402091,'Python for DS',Janifer Tollit,Intern,2024-04-03T17:43:38Z,66137d41e10537e740772b81
6613824114564315c8402095,'OS & Networking',Dalston Overy,Employee,2024-04-29T18:59:00Z,66137d3ce10537e70a816abb
6613824114564315c8402098,'Git & Version Control',Tallulah Menico,Intern,2024-04-20T06:27:14Z,66137d41e10537e841ea2bf3
6613824114564315c8402095,'SQL',Dyana Hickeringill,Intern,2024-04-06T11:46:49Z,66137d41e10537e752949def
6613824114564315c8402097,'UI Path / Microsoft Power Automate',Udell Cabrales,Intern,2024-04-11T06:11:48Z,66137d3ce10537e70a816ab6
6613824114564315c8402090,'React JS',Merralee Moreton,Intern,2024-05-09T07:50:21Z,66137d41e10537e7b003c56c
6613824114564315c8402092,'Python for DS',Farly Elacoate,Intern,2024-04-10T23:00:45Z,66137d41e10537e841ea2bf8
6613824114564315c8402099,'DevOps Operations',Alecia Mannakee,Intern,2024-05-06T19:30:36Z,66137d41e10537e875099a4f
6613824114564315c840208b,'Python for DS',Holly-anne Kibbey,Intern,2024-05-19T21:19:05Z,66137d41e10537e8b1b75e2f
6613824114564315c8402087,'UI Path / Microsoft Power Automate',Gui Dymidowski,Intern,2024-05-27T01:30:17Z,66137d41e10537e7c28559cd
6613824114564315c840208c,'OS & Networking',Rudie Snassell,Intern,2024-04-14T22:29:34Z,66137d41e10537e80c7b84d5
6613824114564315c8402092,'DBT',Cheston Mantrup,Intern,2024-04-02T20:11:15Z,66137d41e10537e7916ba004
6613824114564315c8402098,'SQL',Gabbie Glendenning,Intern,2024-05-20T16:45:26Z,66137d41e10537e6d7ef1069
6613824114564315c840208a,'UI / UX Concept Figma',Molly Drane,Employee,2024-05-21T18:35:26Z,66137d41e10537e8a3bcefa1
6613824114564315c840208e,'Cloud Platforms',Tiebold Abadam,Intern,2024-05-28T08:29:18Z,66137d41e10537e6dda6ca54
6613824114564315c840208b,'SQL',Lesli Jancic,Intern,2024-04-14T02:58:33Z,66137d41e10537e72c30ffb2
6613824114564315c8402091,'SQL',Oren Kropach,Employee,2024-04-29T19:38:28Z,66137d41e10537e82b6ef5a6
6613824114564315c8402098,ADF',Teddie Grayling,Intern,2024-05-21T15:51:47Z,66137d41e10537e7e7de0545
6613824114564315c840208f,'ML Basics',Ivonne Miguel,Intern,2024-05-09T16:19:01Z,66137d41e10537e8a3bcefa2
6613824114564315c8402090,'SQL',Brenda Semkins,Employee,2024-05-21T03:10:47Z,66137d41e10537e7916ba012
6613824114564315c8402097,'Quality Assurance Basics',Sidonia Nozzolii,Employee,2024-05-31T15:10:55Z,66137d41e10537e770366044
6613824114564315c8402098,'React JS',Ase Child,Employee,2024-04-07T00:47:38Z,66137d41e10537e80985c22b
6613824114564315c8402094,'Analytics & Reporting',Kary Flament,Intern,2024-05-09T02:04:15Z,66137d41e10537e7916ba00b
6613824114564315c840208b,'React JS',Vivyan Butte,Intern,2024-05-06T23:15:17Z,66137d3ce10537e85f4fe2df
6613824114564315c8402088,'Power BI',Lissa McCarthy,Intern,2024-04-08T22:15:26Z,66137d41e10537e6f9e7848a
6613824114564315c840208a,ADF',Craggie Akaster,Intern,2024-04-04T13:11:11Z,66137d41e10537e7c28559dd
6613824114564315c8402097,'DBT',Christal Dales,Employee,2024-04-20T02:55:43Z,66137d3ce10537e85f4fe2d4
6613824114564315c8402088,'SQL',Rivy Collier,Intern,2024-04-29T21:03:24Z,66137d41e10537e7a3c97111
6613824114564315c8402099,'SQL',Karie Burgwin,Intern,2024-05-21T15:21:32Z,66137d41e10537e8b1b75e37
6613824114564315c8402087,'Node JS',Lily Esch,Employee,2024-05-11T23:14:19Z,66137d41e10537e6d7ef1066
6613824114564315c8402095,'SQL',Sibley Willoughby,Intern,2024-05-19T05:38:01Z,66137d41e10537e7714b1e72
6613824114564315c8402089,'React JS',Rozalin Willgress,Employee,2024-05-07T11:17:52Z,66137d41e10537e80c7b84bd
6613824114564315c8402085,'Analytics & Reporting',Norrie Huntington,Intern,2024-05-20T21:44:41Z,66137d41e10537e7c52101e5
6613824114564315c8402088,'Git & Version Control',Rosana Leeuwerink,Intern,2024-04-20T10:31:58Z,66137d41e10537e7c28559c7
6613824114564315c840208c,'DBT',Gorden Dudenie,Employee,2024-04-10T18:33:27Z,66137d41e10537e7b003c57c
6613824114564315c8402086,'Javascript',Kerstin McGrane,Intern,2024-04-09T17:39:36Z,66137d3ce10537e85f4fe2c5
6613824114564315c840208e,'Analytics & Reporting',Cristionna Bernon,Employee,2024-05-27T08:33:08Z,66137d41e10537e7714b1e7b
6613824114564315c8402093,'DevOps Operations',Ulrikaumeko Leechman,Intern,2024-04-05T09:41:24Z,66137d41e10537e8a3bcefa4
6613824114564315c840208d,'Javascript',Celene Ethridge,Intern,2024-05-25T10:34:26Z,66137d41e10537e8b1b75e1e
6613824114564315c8402094,'Data Warehouse - ETL,Hugo Denyakin,Employee,2024-05-19T20:00:18Z,66137d41e10537e80c7b84c8
6613824114564315c840208a,ADF',Kalli Staden,Intern,2024-05-14T02:43:24Z,66137d41e10537e6dda6ca61
6613824114564315c8402098,'OS & Networking',Nadia Lingley,Intern,2024-05-10T03:55:12Z,66137d41e10537e740772b8a
6613824114564315c8402089,'Analytics & Reporting',Kris Lande,Intern,2024-04-29T16:35:57Z,66137d41e10537e71b41a8b9
6613824114564315c8402094,'SQL',Ingaberg Zannotelli,Intern,2024-05-30T20:10:53Z,66137d41e10537e7b003c56e
6613824114564315c8402097,'React JS',Torey Aubry,Intern,2024-04-19T14:06:55Z,66137d41e10537e71b41a89d
6613824114564315c8402089,'Typescript',Rheta Gowland,Employee,2024-05-30T21:51:32Z,66137d41e10537e7c52101f1
6613824114564315c8402087,'React JS',Gran Boate,Intern,2024-05-15T12:34:46Z,66137d41e10537e83cb67290
6613824114564315c8402088,'SQL',Selma Tatnell,Employee,2024-04-20T12:12:12Z,66137d41e10537e770366051
6613824114564315c840208e,'SQL',Lee Heasley,Intern,2024-05-18T04:48:36Z,66137d3ce10537e85f4fe2c8
6613824114564315c8402094,'Node JS',Rock Bogue,Intern,2024-04-17T01:56:37Z,66137d41e10537e8a3bcefb0
6613824114564315c8402088,'SQL',Louis Fibbens,Intern,2024-04-15T03:59:37Z,66137d41e10537e80c7b84bd
6613824114564315c8402085,'React JS',Polly Vlies,Intern,2024-04-03T20:20:32Z,66137d41e10537e752949df1
6613824114564315c8402089,'DBT',Demetris Tice,Employee,2024-04-05T04:22:50Z,66137d41e10537e7c52101e7
6613824114564315c8402089,'Power BI',Orly Quipp,Intern,2024-05-28T23:43:38Z,66137d41e10537e73df51f51
6613824114564315c8402096,'UI Path / Microsoft Power Automate',Horton Shackleford,Intern,2024-05-23T05:47:24Z,66137d41e10537e7b003c573
6613824114564315c840208e,'Analytics & Reporting',Annamarie Eaves,Intern,2024-05-30T20:51:22Z,66137d41e10537e8b1b75e35
6613824114564315c840208d,'ML Basics',Jeana Tackett,Employee,2024-05-13T00:29:05Z,66137d41e10537e752949df8
6613824114564315c840208f,'DBT',Roxane Mordey,Intern,2024-05-04T02:13:43Z,66137d41e10537e875099a4f
6613824114564315c8402092,'SQL',Ash Newall,Employee,2024-04-03T09:15:02Z,66137d41e10537e8d6b75c35
6613824114564315c840208d,ADF',Nannie Else,Intern,2024-05-09T05:31:40Z,66137d41e10537e7b003c57d
6613824114564315c840208f,'ML Basics',Celestyna Cranney,Employee,2024-04-28T12:25:41Z,66137d41e10537e8928bbdb1
